age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit
28,blue-collar,married,primary,no,539,yes,0,unknown,76,4,-1,0,unknown,no
33,management,single,tertiary,no,745,no,0,cellular,225,2,-1,0,unknown,no
43,admin.,married,secondary,no,495,no,0,unknown,178,5,-1,0,unknown,no
42,unemployed,divorced,secondary,no,1174,no,0,cellular,95,1,169,3,failure,no
33,management,married,tertiary,no,447,yes,1,cellular,148,1,-1,0,unknown,no
32,technician,single,secondary,no,2722,no,0,cellular,97,2,-1,0,unknown,no
42,housemaid,single,secondary,no,1001,no,0,telephone,42,1,-1,0,unknown,no
42,housemaid,married,primary,no,3017,yes,0,cellular,96,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,658,yes,0,cellular,137,1,345,1,other,no
27,management,single,tertiary,no,1509,yes,0,cellular,24,1,-1,0,unknown,no
38,management,single,tertiary,no,3567,yes,0,telephone,3,3,150,6,failure,no
45,entrepreneur,married,primary,no,911,yes,0,telephone,88,11,-1,0,unknown,no
32,management,single,tertiary,no,1461,no,0,cellular,198,1,717,4,failure,no
33,technician,married,secondary,no,3145,yes,0,cellular,135,1,272,2,failure,no
48,technician,married,secondary,no,680,yes,0,unknown,148,4,-1,0,unknown,no
53,blue-collar,married,secondary,no,1374,yes,0,unknown,195,2,-1,0,unknown,no
23,technician,single,unknown,no,655,yes,0,cellular,558,3,367,1,other,no
41,blue-collar,married,secondary,no,620,yes,0,unknown,486,1,-1,0,unknown,no
41,admin.,single,secondary,no,2120,yes,0,cellular,170,2,350,1,failure,no
50,services,married,tertiary,no,642,yes,0,unknown,386,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,1407,yes,0,cellular,202,3,-1,0,unknown,no
54,retired,divorced,secondary,no,2498,no,0,cellular,768,1,-1,0,unknown,no
38,services,divorced,primary,no,516,yes,1,unknown,116,3,-1,0,unknown,no
27,self-employed,married,tertiary,no,3624,yes,0,cellular,161,3,271,2,failure,no
54,management,married,tertiary,no,1536,no,0,telephone,148,5,-1,0,unknown,no
28,services,single,secondary,no,592,yes,0,cellular,126,1,-1,0,unknown,no
32,technician,single,tertiary,no,1930,yes,0,cellular,437,1,175,3,other,no
39,services,married,secondary,no,631,no,0,unknown,76,2,-1,0,unknown,no
29,technician,single,secondary,no,442,no,0,cellular,204,3,-1,0,unknown,no
46,admin.,single,unknown,no,730,yes,0,cellular,287,5,-1,0,unknown,no
37,entrepreneur,married,primary,no,432,yes,1,cellular,44,1,-1,0,unknown,no
30,management,married,tertiary,no,237,yes,0,unknown,9,6,-1,0,unknown,no
41,blue-collar,married,secondary,no,872,yes,1,cellular,311,2,-1,0,unknown,no
39,unemployed,married,secondary,no,1897,no,0,unknown,262,6,-1,0,unknown,no
38,blue-collar,married,primary,no,1131,yes,0,unknown,223,3,-1,0,unknown,no
55,management,single,tertiary,no,1785,no,0,cellular,338,5,-1,0,unknown,no
29,services,single,secondary,no,1113,no,0,unknown,95,1,-1,0,unknown,no
36,technician,single,secondary,no,410,yes,0,unknown,339,3,-1,0,unknown,no
60,blue-collar,married,primary,no,438,yes,1,cellular,777,4,178,3,failure,no
43,services,divorced,secondary,no,216,yes,0,cellular,578,4,-1,0,unknown,no
45,blue-collar,married,primary,no,424,yes,0,cellular,135,1,-1,0,unknown,no
36,management,divorced,tertiary,no,22,yes,0,cellular,60,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,424,yes,0,cellular,405,2,-1,0,unknown,no
41,self-employed,married,secondary,no,444,no,0,unknown,331,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,1118,no,0,cellular,235,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,373,yes,1,unknown,155,2,-1,0,unknown,no
29,management,single,tertiary,no,1250,no,0,cellular,215,1,-1,0,unknown,no
35,self-employed,single,secondary,no,1354,yes,0,cellular,218,2,-1,0,unknown,no
40,management,married,tertiary,no,369,no,1,cellular,194,1,-1,0,unknown,no
26,student,single,tertiary,no,1064,yes,0,cellular,53,1,368,1,failure,no
32,technician,single,tertiary,no,619,yes,0,cellular,237,2,-1,0,unknown,no
31,technician,married,tertiary,no,435,no,0,cellular,649,2,-1,0,unknown,no
39,management,single,secondary,no,544,no,0,unknown,64,1,-1,0,unknown,no
30,technician,married,secondary,no,873,no,1,cellular,70,4,-1,0,unknown,no
40,technician,married,secondary,no,3551,no,0,unknown,50,6,-1,0,unknown,no
32,blue-collar,married,primary,no,630,yes,0,unknown,203,2,-1,0,unknown,no
46,admin.,single,secondary,no,1824,yes,0,unknown,607,1,-1,0,unknown,no
41,technician,married,secondary,no,2603,yes,0,unknown,60,3,-1,0,unknown,no
35,entrepreneur,single,secondary,no,1272,yes,0,cellular,145,1,-1,0,unknown,no
40,unemployed,single,secondary,no,1956,yes,0,unknown,463,11,-1,0,unknown,no
58,management,married,secondary,no,164,no,0,telephone,396,4,189,12,success,no
48,blue-collar,married,primary,no,638,yes,1,cellular,244,1,162,1,failure,no
37,technician,single,tertiary,no,571,no,0,unknown,414,2,-1,0,unknown,no
59,management,divorced,tertiary,no,505,no,0,cellular,138,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,626,yes,0,cellular,375,1,-1,0,unknown,no
36,admin.,married,secondary,no,1654,yes,0,cellular,328,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,371,yes,0,cellular,248,1,-1,0,unknown,no
53,admin.,single,primary,no,424,yes,0,cellular,174,1,322,5,other,no
32,admin.,divorced,secondary,no,188,yes,1,unknown,128,3,-1,0,unknown,no
32,blue-collar,married,primary,no,1790,yes,0,cellular,129,2,-1,0,unknown,no
43,services,divorced,unknown,no,2300,yes,0,cellular,227,1,-1,0,unknown,no
30,services,single,secondary,no,1187,yes,1,unknown,27,1,-1,0,unknown,no
31,admin.,married,secondary,no,1344,yes,0,cellular,211,4,-1,0,unknown,no
35,unemployed,single,secondary,no,2177,yes,0,cellular,407,2,-1,0,unknown,no
39,services,married,secondary,no,25,yes,1,unknown,102,2,-1,0,unknown,no
57,management,married,tertiary,no,429,yes,0,cellular,94,1,-1,0,unknown,no
33,self-employed,divorced,tertiary,no,877,no,1,cellular,132,1,-1,0,unknown,no
35,management,married,secondary,no,477,yes,0,cellular,376,1,-1,0,unknown,no
53,management,married,tertiary,no,2411,no,0,cellular,297,4,107,2,failure,no
50,entrepreneur,married,secondary,no,1261,no,0,cellular,196,1,-1,0,unknown,no
46,unemployed,married,secondary,no,3737,no,0,cellular,639,1,-1,0,unknown,no
35,management,single,tertiary,no,1105,yes,0,unknown,164,2,-1,0,unknown,no
56,retired,married,secondary,no,2052,yes,0,unknown,187,1,-1,0,unknown,no
54,admin.,divorced,secondary,no,424,yes,1,cellular,328,1,182,3,success,no
56,services,married,secondary,no,1520,no,1,cellular,105,1,117,3,failure,no
43,management,married,tertiary,no,560,no,0,cellular,118,2,-1,0,unknown,no
40,technician,married,secondary,no,3472,yes,0,cellular,239,2,182,1,failure,no
38,management,married,tertiary,no,247,yes,0,unknown,219,2,-1,0,unknown,no
43,management,married,tertiary,no,606,no,0,cellular,150,1,-1,0,unknown,no
46,technician,married,secondary,no,1853,yes,0,cellular,57,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,85,yes,0,unknown,162,3,-1,0,unknown,no
33,technician,single,secondary,no,1333,yes,0,cellular,161,5,359,1,failure,no
49,technician,married,secondary,no,1473,no,0,telephone,45,2,-1,0,unknown,no
53,blue-collar,divorced,secondary,no,1063,yes,0,cellular,319,2,-1,0,unknown,no
54,retired,single,primary,no,1182,no,0,unknown,40,2,-1,0,unknown,no
33,technician,married,secondary,no,903,yes,0,cellular,270,1,270,1,other,no
39,management,married,tertiary,no,1693,no,0,cellular,292,3,-1,0,unknown,no
38,admin.,single,unknown,no,869,yes,0,unknown,384,1,-1,0,unknown,no
49,admin.,married,secondary,no,591,no,1,cellular,49,1,-1,0,unknown,no
33,technician,married,secondary,no,424,no,0,cellular,76,3,-1,0,unknown,no
59,admin.,married,secondary,no,3005,no,0,telephone,8,2,-1,0,unknown,no
35,admin.,married,secondary,no,1141,yes,0,cellular,217,7,133,1,failure,no
40,technician,married,secondary,no,1935,yes,0,cellular,224,8,-1,0,unknown,no
31,services,single,secondary,no,384,no,0,unknown,244,2,-1,0,unknown,no
35,technician,married,secondary,no,833,yes,0,cellular,65,2,-1,0,unknown,no
42,blue-collar,married,primary,no,344,yes,0,cellular,214,4,271,5,failure,no
55,self-employed,married,secondary,no,3687,yes,0,cellular,140,2,174,2,failure,no
33,blue-collar,married,secondary,no,818,yes,0,unknown,120,1,-1,0,unknown,no
31,technician,single,tertiary,no,1369,no,0,cellular,93,1,-1,0,unknown,no
30,technician,single,secondary,no,510,no,0,unknown,43,1,-1,0,unknown,no
30,blue-collar,single,primary,no,818,no,0,cellular,427,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,424,yes,0,cellular,471,1,-1,0,unknown,no
30,technician,single,tertiary,no,424,no,0,cellular,32,2,-1,0,unknown,no
47,admin.,married,secondary,no,1240,yes,1,unknown,337,1,-1,0,unknown,no
41,technician,married,tertiary,no,410,yes,0,cellular,31,1,-1,0,unknown,no
44,technician,married,secondary,no,559,yes,0,cellular,260,3,-1,0,unknown,no
59,management,married,tertiary,no,1850,no,0,telephone,89,5,-1,0,unknown,no
29,technician,married,secondary,no,31,yes,0,cellular,258,1,-1,0,unknown,no
51,services,married,primary,no,3574,yes,0,unknown,129,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,467,yes,0,unknown,171,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,560,yes,0,unknown,36,2,-1,0,unknown,no
30,management,married,tertiary,no,1556,no,0,cellular,144,2,-1,0,unknown,no
34,housemaid,married,tertiary,no,3663,no,0,cellular,110,1,-1,0,unknown,no
42,blue-collar,married,primary,no,2121,yes,0,cellular,175,3,-1,0,unknown,no
37,technician,married,secondary,no,917,yes,0,cellular,245,2,269,3,failure,no
42,blue-collar,single,secondary,no,842,no,0,cellular,86,3,-1,0,unknown,no
31,services,married,unknown,no,355,yes,0,cellular,541,31,-1,0,unknown,no
34,admin.,single,tertiary,no,488,yes,0,cellular,74,2,-1,0,unknown,no
32,self-employed,married,tertiary,no,3724,no,0,cellular,219,7,-1,0,unknown,no
46,technician,divorced,secondary,no,2779,yes,0,unknown,564,2,-1,0,unknown,no
32,blue-collar,married,primary,no,1460,yes,0,unknown,65,1,-1,0,unknown,no
37,admin.,single,secondary,no,230,no,1,cellular,257,1,-1,0,unknown,no
39,management,married,tertiary,no,733,no,0,cellular,92,14,-1,0,unknown,no
37,management,single,secondary,no,1076,no,1,cellular,256,6,-1,0,unknown,no
32,self-employed,married,tertiary,no,526,no,0,cellular,396,5,-1,0,unknown,no
41,blue-collar,married,secondary,no,637,yes,0,unknown,8,2,-1,0,unknown,no
50,self-employed,married,tertiary,no,626,yes,0,cellular,105,1,148,4,failure,no
57,management,married,unknown,no,424,no,0,cellular,583,1,-1,0,unknown,no
37,admin.,single,secondary,no,446,yes,0,cellular,26,2,289,5,failure,no
56,entrepreneur,divorced,secondary,no,603,no,0,cellular,45,2,-1,0,unknown,no
37,unemployed,married,secondary,no,3142,no,0,cellular,122,1,-1,0,unknown,no
32,blue-collar,married,primary,no,419,yes,0,cellular,167,2,-1,0,unknown,no
30,management,single,tertiary,no,3755,no,0,cellular,256,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,3280,yes,0,unknown,433,2,-1,0,unknown,no
36,management,married,tertiary,no,3404,no,0,cellular,103,4,-1,0,unknown,no
34,management,single,tertiary,no,1163,no,0,cellular,70,2,98,1,failure,no
53,services,married,primary,no,473,no,0,unknown,150,1,-1,0,unknown,no
58,management,married,tertiary,no,711,yes,0,cellular,674,8,-1,0,unknown,no
31,admin.,single,secondary,no,860,yes,1,unknown,171,14,-1,0,unknown,no
38,services,married,secondary,no,1653,no,0,unknown,31,2,-1,0,unknown,no
32,management,single,tertiary,no,1020,no,1,cellular,863,1,-1,0,unknown,no
31,services,married,secondary,no,841,yes,1,cellular,217,1,-1,0,unknown,no
59,admin.,divorced,secondary,no,388,yes,1,unknown,169,1,-1,0,unknown,no
41,blue-collar,married,primary,no,872,yes,0,cellular,8,6,-1,0,unknown,no
33,technician,married,secondary,no,2823,yes,0,cellular,83,2,-1,0,unknown,no
52,management,married,tertiary,no,2333,yes,0,cellular,292,1,116,3,failure,no
36,entrepreneur,married,primary,no,601,yes,0,unknown,61,5,-1,0,unknown,no
37,management,married,secondary,no,504,no,0,cellular,153,3,-1,0,unknown,no
39,services,single,secondary,no,1440,yes,0,cellular,147,1,-1,0,unknown,no
36,management,married,tertiary,no,2915,no,0,cellular,423,6,-1,0,unknown,no
30,management,married,tertiary,no,3257,no,0,cellular,373,1,-1,0,unknown,no
32,management,single,tertiary,no,441,no,0,cellular,70,4,-1,0,unknown,no
47,blue-collar,married,primary,no,2958,no,0,cellular,51,5,-1,0,unknown,no
38,management,single,tertiary,no,850,yes,0,cellular,15,3,169,2,failure,no
51,management,married,tertiary,no,808,no,0,cellular,37,2,-1,0,unknown,no
27,services,single,secondary,no,690,no,1,cellular,230,1,-1,0,unknown,no
58,retired,single,tertiary,no,1728,yes,0,cellular,423,2,-1,0,unknown,no
56,management,married,primary,no,3506,no,0,unknown,101,2,-1,0,unknown,no
40,blue-collar,married,primary,no,2183,yes,0,cellular,1111,3,-1,0,unknown,no
47,entrepreneur,married,secondary,no,742,no,0,cellular,297,2,-1,0,unknown,no
23,blue-collar,single,secondary,no,529,yes,0,unknown,496,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,2428,yes,1,cellular,48,3,277,2,failure,no
57,services,married,primary,no,866,no,0,telephone,165,1,-1,0,unknown,no
40,services,married,secondary,no,330,yes,0,unknown,174,3,-1,0,unknown,no
30,admin.,married,tertiary,no,709,no,0,cellular,691,2,-1,0,unknown,no
58,retired,married,primary,no,3204,no,0,unknown,197,6,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,1136,yes,0,unknown,1028,1,-1,0,unknown,no
37,blue-collar,married,primary,no,424,yes,0,unknown,22,1,-1,0,unknown,no
51,blue-collar,married,primary,no,2169,yes,1,cellular,436,4,-1,0,unknown,no
30,blue-collar,single,secondary,no,158,yes,0,cellular,273,1,-1,0,unknown,no
39,technician,married,tertiary,no,532,no,0,cellular,587,3,28,2,other,no
33,blue-collar,married,secondary,no,1507,yes,0,unknown,302,2,-1,0,unknown,no
60,blue-collar,married,primary,no,652,yes,0,unknown,247,11,-1,0,unknown,no
29,self-employed,married,tertiary,no,425,no,0,cellular,165,3,-1,0,unknown,no
31,admin.,married,secondary,no,424,yes,1,cellular,77,3,-1,0,unknown,no
52,management,married,tertiary,no,1757,no,0,telephone,252,21,-1,0,unknown,no
30,admin.,single,secondary,no,452,no,0,unknown,105,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1711,yes,0,cellular,117,2,-1,0,unknown,no
46,management,divorced,tertiary,no,424,no,1,cellular,36,6,-1,0,unknown,no
31,technician,married,tertiary,no,424,no,0,cellular,68,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,439,no,0,cellular,134,1,-1,0,unknown,no
34,services,married,secondary,no,446,yes,0,unknown,342,1,-1,0,unknown,no
44,services,married,secondary,no,1383,no,0,cellular,121,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,2548,yes,0,cellular,120,1,-1,0,unknown,no
51,services,married,primary,no,89,yes,0,unknown,147,8,-1,0,unknown,no
31,housemaid,single,tertiary,no,1019,no,0,telephone,28,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1722,no,0,cellular,61,5,-1,0,unknown,no
53,admin.,divorced,secondary,no,647,yes,1,cellular,532,1,-1,0,unknown,no
45,admin.,married,secondary,no,470,yes,0,cellular,232,1,-1,0,unknown,no
51,management,married,tertiary,no,424,yes,1,unknown,408,5,-1,0,unknown,no
30,management,single,tertiary,no,1888,no,0,unknown,299,2,-1,0,unknown,no
58,blue-collar,married,primary,no,520,no,0,unknown,74,3,-1,0,unknown,no
26,blue-collar,single,primary,no,210,yes,0,cellular,136,1,-1,0,unknown,no
37,services,married,secondary,no,425,no,0,unknown,393,2,-1,0,unknown,no
47,management,married,tertiary,no,484,no,0,unknown,280,7,-1,0,unknown,no
28,management,married,tertiary,yes,508,no,1,cellular,46,21,-1,0,unknown,no
28,blue-collar,married,secondary,no,3018,no,0,cellular,169,1,-1,0,unknown,no
43,management,divorced,tertiary,no,425,yes,1,unknown,26,8,-1,0,unknown,no
43,services,married,secondary,no,616,yes,1,unknown,271,2,-1,0,unknown,no
57,management,married,tertiary,no,1538,yes,0,cellular,70,1,-1,0,unknown,no
34,entrepreneur,married,tertiary,no,529,yes,0,unknown,247,2,-1,0,unknown,no
36,admin.,divorced,tertiary,no,3127,no,0,cellular,102,1,-1,0,unknown,no
32,technician,single,secondary,no,423,yes,0,cellular,35,1,-1,0,unknown,no
46,management,married,unknown,no,1215,yes,0,telephone,415,1,-1,0,unknown,no
36,technician,married,secondary,no,446,no,0,unknown,462,1,-1,0,unknown,no
33,management,married,tertiary,no,2724,yes,0,cellular,129,2,171,2,failure,no
48,blue-collar,married,primary,no,2231,no,0,cellular,96,12,-1,0,unknown,no
58,entrepreneur,married,secondary,no,426,no,0,unknown,682,1,-1,0,unknown,no
56,housemaid,married,primary,no,868,no,0,cellular,11,6,-1,0,unknown,no
53,management,married,tertiary,no,665,yes,0,cellular,135,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,852,yes,0,unknown,242,1,-1,0,unknown,no
35,admin.,married,secondary,no,435,yes,0,cellular,101,4,-1,0,unknown,no
31,management,married,tertiary,no,474,no,0,cellular,35,5,-1,0,unknown,no
51,admin.,divorced,secondary,no,2217,yes,0,unknown,57,1,-1,0,unknown,no
40,technician,married,secondary,no,1618,no,0,cellular,340,2,-1,0,unknown,no
40,technician,divorced,secondary,no,2313,no,0,unknown,73,4,-1,0,unknown,no
44,services,married,secondary,no,2806,no,0,cellular,104,6,-1,0,unknown,no
37,blue-collar,married,secondary,no,420,yes,1,unknown,379,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,5,no,1,telephone,315,2,-1,0,unknown,no
56,retired,married,secondary,no,3326,no,0,unknown,235,3,-1,0,unknown,no
25,student,single,secondary,no,892,no,0,cellular,522,1,187,2,success,no
29,management,single,tertiary,no,925,no,0,cellular,364,2,199,3,other,no
35,admin.,single,tertiary,no,1191,no,1,cellular,83,1,-1,0,unknown,no
41,entrepreneur,divorced,secondary,no,1852,yes,1,unknown,8,8,-1,0,unknown,no
38,blue-collar,married,secondary,no,799,yes,0,unknown,1306,1,-1,0,unknown,no
61,housemaid,married,primary,no,1256,no,0,cellular,603,1,187,1,other,no
36,technician,married,secondary,no,155,no,0,telephone,117,4,-1,0,unknown,no
52,blue-collar,married,primary,no,3115,no,0,cellular,80,3,-1,0,unknown,no
31,technician,single,tertiary,no,600,no,0,cellular,239,4,-1,0,unknown,no
33,unemployed,married,tertiary,no,2737,no,0,cellular,90,1,301,6,failure,no
49,blue-collar,married,primary,no,298,no,0,cellular,49,1,-1,0,unknown,no
45,technician,single,tertiary,no,1854,no,0,cellular,390,4,-1,0,unknown,no
71,retired,married,secondary,no,2150,no,0,cellular,377,2,92,3,failure,no
34,management,single,tertiary,no,1651,no,1,cellular,88,3,-1,0,unknown,no
33,admin.,single,secondary,no,1579,yes,0,unknown,243,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,403,no,1,cellular,79,1,-1,0,unknown,no
52,technician,married,secondary,no,761,yes,0,cellular,245,1,261,4,failure,no
54,blue-collar,married,primary,no,2338,no,1,cellular,332,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,424,yes,0,telephone,8,4,-1,0,unknown,no
59,retired,married,secondary,no,3783,no,0,cellular,290,2,-1,0,unknown,no
25,admin.,single,tertiary,no,1948,no,0,cellular,364,1,-1,0,unknown,no
35,technician,married,tertiary,no,428,yes,0,cellular,86,1,-1,0,unknown,no
49,blue-collar,married,primary,no,1426,yes,0,unknown,39,5,-1,0,unknown,no
33,technician,married,secondary,no,432,no,0,cellular,460,2,-1,0,unknown,no
30,self-employed,single,tertiary,no,2662,yes,0,cellular,366,7,-1,0,unknown,no
46,services,married,secondary,no,98,yes,0,cellular,59,2,-1,0,unknown,no
43,services,single,secondary,no,445,no,0,cellular,201,3,-1,0,unknown,no
28,blue-collar,single,secondary,no,878,yes,0,cellular,164,1,-1,0,unknown,no
41,blue-collar,married,primary,no,428,no,0,cellular,72,5,-1,0,unknown,no
60,housemaid,divorced,primary,no,1729,no,0,cellular,125,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,565,no,0,cellular,273,1,-1,0,unknown,no
30,technician,single,tertiary,no,3402,yes,0,cellular,237,8,-1,0,unknown,no
45,unemployed,married,primary,no,424,yes,0,cellular,568,2,-1,0,unknown,no
47,management,single,tertiary,no,424,no,0,cellular,134,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,626,no,0,cellular,126,2,-1,0,unknown,no
59,admin.,married,secondary,no,2396,no,1,cellular,123,3,-1,0,unknown,no
27,technician,married,tertiary,no,700,no,0,unknown,216,2,-1,0,unknown,no
37,technician,married,secondary,yes,424,no,0,unknown,234,1,-1,0,unknown,no
25,technician,divorced,secondary,no,510,no,1,cellular,481,2,-1,0,unknown,no
39,technician,divorced,secondary,no,930,no,0,cellular,171,4,-1,0,unknown,no
35,blue-collar,married,primary,no,1025,yes,0,cellular,465,6,-1,0,unknown,no
77,retired,married,primary,no,1780,no,0,telephone,661,1,208,2,other,no
58,retired,divorced,secondary,no,424,no,0,unknown,434,5,-1,0,unknown,no
38,management,single,tertiary,no,2178,no,0,cellular,79,2,-1,0,unknown,no
50,blue-collar,married,primary,no,495,yes,0,unknown,676,1,-1,0,unknown,no
27,management,single,secondary,no,1252,no,0,cellular,121,2,185,1,success,no
46,blue-collar,married,secondary,no,653,yes,0,cellular,189,1,-1,0,unknown,no
51,admin.,married,secondary,no,600,no,0,cellular,212,1,183,2,failure,no
58,retired,married,secondary,no,437,no,0,cellular,90,4,-1,0,unknown,no
42,entrepreneur,married,secondary,no,593,yes,0,telephone,85,4,-1,0,unknown,no
27,technician,married,secondary,no,482,yes,0,unknown,80,1,-1,0,unknown,no
34,technician,single,secondary,no,603,no,0,cellular,292,3,-1,0,unknown,no
31,admin.,single,secondary,no,474,no,0,cellular,393,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,3678,yes,0,cellular,13,9,-1,0,unknown,no
42,admin.,single,secondary,no,1418,yes,0,unknown,144,2,-1,0,unknown,no
44,entrepreneur,married,secondary,no,1110,no,0,unknown,71,4,-1,0,unknown,no
51,management,divorced,tertiary,no,2075,yes,0,cellular,183,4,152,11,other,no
50,admin.,single,secondary,no,450,no,1,telephone,177,4,-1,0,unknown,no
32,blue-collar,married,primary,no,424,yes,1,cellular,80,2,361,4,failure,no
45,blue-collar,married,primary,no,1304,yes,0,unknown,211,1,-1,0,unknown,no
29,admin.,single,secondary,no,684,yes,0,cellular,451,2,273,2,failure,no
53,blue-collar,married,secondary,yes,71,no,0,cellular,693,3,-1,0,unknown,no
29,services,married,secondary,no,454,yes,0,cellular,72,3,-1,0,unknown,no
57,admin.,married,primary,no,1921,yes,0,telephone,376,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,591,no,0,unknown,46,1,-1,0,unknown,no
58,technician,married,secondary,no,3022,yes,0,unknown,346,3,-1,0,unknown,no
52,housemaid,married,primary,no,559,no,0,cellular,170,9,-1,0,unknown,no
44,admin.,married,unknown,no,464,no,1,unknown,158,2,-1,0,unknown,no
34,blue-collar,married,primary,no,902,no,0,cellular,769,1,-1,0,unknown,no
44,management,married,tertiary,no,2082,no,0,unknown,189,1,-1,0,unknown,no
56,technician,married,tertiary,no,1450,no,0,unknown,35,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,424,no,0,unknown,85,3,-1,0,unknown,no
45,management,divorced,tertiary,no,2321,no,0,cellular,246,2,-1,0,unknown,no
57,management,married,tertiary,no,761,no,0,cellular,57,2,-1,0,unknown,no
49,management,married,tertiary,no,836,no,1,cellular,194,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,785,yes,0,unknown,275,2,-1,0,unknown,no
44,blue-collar,divorced,unknown,no,708,no,0,cellular,165,4,187,5,other,no
40,blue-collar,married,primary,no,367,yes,0,unknown,286,1,-1,0,unknown,no
28,technician,single,secondary,no,1326,yes,0,cellular,302,1,-1,0,unknown,no
39,services,married,secondary,no,517,yes,0,cellular,70,4,-1,0,unknown,no
40,technician,single,tertiary,no,1111,no,0,cellular,425,1,-1,0,unknown,no
33,management,single,tertiary,no,731,no,0,cellular,111,6,179,4,failure,no
37,management,single,tertiary,no,850,yes,0,unknown,119,1,-1,0,unknown,no
36,services,married,secondary,no,3190,no,0,unknown,137,1,-1,0,unknown,no
39,blue-collar,divorced,unknown,no,886,yes,0,cellular,167,1,-1,0,unknown,no
26,technician,single,tertiary,no,2988,no,0,cellular,102,2,-1,0,unknown,no
48,management,married,tertiary,no,614,no,0,cellular,12,22,-1,0,unknown,no
51,technician,married,secondary,no,2468,no,0,unknown,54,1,-1,0,unknown,no
35,technician,single,tertiary,no,568,yes,1,cellular,200,4,113,20,failure,no
40,blue-collar,married,secondary,no,2076,yes,0,cellular,226,1,-1,0,unknown,no
40,admin.,single,secondary,no,514,yes,0,unknown,250,4,-1,0,unknown,no
37,admin.,married,secondary,no,3640,no,0,unknown,142,6,-1,0,unknown,no
43,blue-collar,married,secondary,no,1321,yes,0,cellular,85,2,-1,0,unknown,no
48,management,married,primary,no,1956,no,0,unknown,179,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,1558,yes,1,cellular,832,1,307,1,other,no
34,services,single,tertiary,no,794,no,0,unknown,75,1,-1,0,unknown,no
52,management,married,tertiary,no,998,no,0,unknown,313,1,-1,0,unknown,no
57,management,married,secondary,no,547,no,0,cellular,152,2,-1,0,unknown,no
36,services,married,secondary,no,569,yes,0,cellular,107,1,252,2,other,no
33,blue-collar,married,secondary,no,736,yes,0,unknown,149,2,-1,0,unknown,no
30,technician,single,secondary,no,1297,no,0,cellular,43,3,-1,0,unknown,no
34,management,married,tertiary,no,529,yes,0,unknown,312,3,-1,0,unknown,no
35,management,single,tertiary,no,424,yes,0,unknown,182,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,610,no,0,cellular,340,1,-1,0,unknown,no
32,technician,single,secondary,no,332,no,0,cellular,153,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,652,no,0,cellular,230,1,365,1,failure,no
33,housemaid,married,primary,no,424,no,0,cellular,235,2,-1,0,unknown,no
31,technician,single,tertiary,no,703,yes,0,unknown,196,1,-1,0,unknown,no
33,admin.,single,secondary,no,665,no,0,cellular,488,1,-1,0,unknown,no
48,technician,divorced,tertiary,no,2280,no,0,cellular,127,7,-1,0,unknown,no
38,technician,married,secondary,no,1144,yes,0,cellular,284,1,181,2,other,no
53,blue-collar,married,secondary,no,3041,no,0,telephone,221,7,-1,0,unknown,no
36,blue-collar,married,secondary,no,424,no,0,cellular,233,1,244,1,failure,no
37,management,married,tertiary,no,3262,yes,1,unknown,771,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,646,yes,0,unknown,186,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,2899,yes,0,unknown,12,13,-1,0,unknown,no
50,admin.,married,secondary,no,1132,no,0,cellular,129,13,-1,0,unknown,no
49,blue-collar,married,primary,no,3364,yes,0,cellular,547,1,-1,0,unknown,no
41,services,married,secondary,no,2162,yes,0,unknown,123,4,-1,0,unknown,no
32,services,married,secondary,no,1719,yes,1,cellular,231,1,-1,0,unknown,no
